,Station,Station_ID,1,2,3,4,5,6,7,8,9,10,TIME,PM
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,9,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,13,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,4,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,8,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,11,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,1,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,13,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,10,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,7,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,9,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,4,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,23,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,14,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,8,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,21,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,4,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,3,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,17,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,1,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,13,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,5,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,21,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,23,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,14,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,18,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,14,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,9,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,5,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,21,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,6,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,17,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,8,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,16,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,3,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,15,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,11,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,4,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,19,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,18,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,18,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,9,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,16,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,16,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,14,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,5,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,22,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,11,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,11,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,11,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,18,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,10,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,12,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,3,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,9,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,14,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,5,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,23,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,5,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,16,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,23,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,12,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,21,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,1,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,10,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,12,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,10,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,6,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,21,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,14,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,16,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,9,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,9,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,22,1
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,2,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,11,0
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,19,2
2,Division Street,3,0.086,0.5503,0.0332,0.0242,0.1601,0.1008,0.0165,0.0288,0.0002,0.123645,19,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,20,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,13,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,3,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,19,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,22,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,22,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,12,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,21,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,7,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,4,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,22,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,10,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,20,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,6,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,1,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,7,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,15,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,13,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,4,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,5,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,21,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,0,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,16,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,23,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,2,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,19,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,11,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,21,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,9,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,3,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,4,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,18,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,11,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,11,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,7,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,23,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,17,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,16,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,7,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,0,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,18,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,15,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,15,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,17,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,21,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,7,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,10,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,15,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,16,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,16,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,13,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,3,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,5,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,4,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,7,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,5,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,3,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,0,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,13,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,10,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,4,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,10,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,8,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,12,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,4,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,17,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,19,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,23,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,4,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,22,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,20,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,6,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,20,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,6,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,9,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,5,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,20,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,17,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,16,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,20,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,5,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,11,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,3,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,23,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,3,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,4,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,18,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,2,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,20,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,12,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,7,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,10,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,18,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,13,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,16,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,8,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,6,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,13,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,13,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,13,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,10,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,19,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,15,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,15,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,0,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,15,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,2,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,0,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,9,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,6,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,0,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,4,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,6,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,19,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,2,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,20,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,15,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,22,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,0,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,5,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,15,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,6,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,9,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,17,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,14,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,13,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,19,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,11,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,15,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,4,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,23,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,7,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,15,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,10,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,5,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,18,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,10,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,2,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,20,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,9,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,4,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,6,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,7,0
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,12,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,16,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,3,1
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,15,2
3,IS 143,4,0.2362,0.2658,0.0039,0.0392,0.1272,0.276,0.0136,0.0308,0.0073,0.122644,0,2
