,Station_ID,PM2.5,0,1,2,3,4,5,6,7,8,9,10,11
0,1,1.0,0.0,2.0,1.0,0.482903634688,0.110325210492,-0.223975272141,0.869167262979,1.09895615303,2.31636922551,33939.7661037,20320.1481707,87838.4928124
1,1,1.0,0.0,2.0,2.0,0.482903634688,0.110325210492,-0.352091114449,0.869167262979,1.09895615303,1.02386643853,33939.7661037,20320.1481707,41504.8656071
2,1,1.0,0.0,2.0,0.0,0.482903634688,0.110325210492,0.365700150866,0.869167262979,1.09895615303,0.872465881193,33939.7661037,20320.1481707,38730.8556608
3,1,1.0,0.0,2.0,1.0,0.482903634688,0.110325210492,0.631509958808,0.869167262979,1.09895615303,0.867425574777,33939.7661037,20320.1481707,42580.4214871
4,1,1.0,0.0,2.0,0.0,0.482903634688,0.110325210492,0.0444538897516,0.869167262979,1.09895615303,1.35741330709,33939.7661037,20320.1481707,44788.0428176
5,1,1.0,0.0,2.0,2.0,0.482903634688,0.110325210492,-0.116271568053,0.869167262979,1.09895615303,0.878996370863,33939.7661037,20320.1481707,25333.8645109
6,1,1.0,0.0,1.0,2.0,0.482903634688,-0.223975272141,-0.352091114449,0.869167262979,2.31636922551,1.02386643853,33939.7661037,87838.4928124,41504.8656071
7,1,1.0,0.0,1.0,0.0,0.482903634688,-0.223975272141,0.365700150866,0.869167262979,2.31636922551,0.872465881193,33939.7661037,87838.4928124,38730.8556608
8,1,1.0,0.0,1.0,1.0,0.482903634688,-0.223975272141,0.631509958808,0.869167262979,2.31636922551,0.867425574777,33939.7661037,87838.4928124,42580.4214871
9,1,1.0,0.0,1.0,0.0,0.482903634688,-0.223975272141,0.0444538897516,0.869167262979,2.31636922551,1.35741330709,33939.7661037,87838.4928124,44788.0428176
10,1,1.0,0.0,1.0,2.0,0.482903634688,-0.223975272141,-0.116271568053,0.869167262979,2.31636922551,0.878996370863,33939.7661037,87838.4928124,25333.8645109
11,1,1.0,0.0,2.0,0.0,0.482903634688,-0.352091114449,0.365700150866,0.869167262979,1.02386643853,0.872465881193,33939.7661037,41504.8656071,38730.8556608
12,1,1.0,0.0,2.0,1.0,0.482903634688,-0.352091114449,0.631509958808,0.869167262979,1.02386643853,0.867425574777,33939.7661037,41504.8656071,42580.4214871
13,1,1.0,0.0,2.0,0.0,0.482903634688,-0.352091114449,0.0444538897516,0.869167262979,1.02386643853,1.35741330709,33939.7661037,41504.8656071,44788.0428176
14,1,1.0,0.0,2.0,2.0,0.482903634688,-0.352091114449,-0.116271568053,0.869167262979,1.02386643853,0.878996370863,33939.7661037,41504.8656071,25333.8645109
15,1,1.0,0.0,0.0,1.0,0.482903634688,0.365700150866,0.631509958808,0.869167262979,0.872465881193,0.867425574777,33939.7661037,38730.8556608,42580.4214871
16,1,1.0,0.0,0.0,0.0,0.482903634688,0.365700150866,0.0444538897516,0.869167262979,0.872465881193,1.35741330709,33939.7661037,38730.8556608,44788.0428176
17,1,1.0,0.0,0.0,2.0,0.482903634688,0.365700150866,-0.116271568053,0.869167262979,0.872465881193,0.878996370863,33939.7661037,38730.8556608,25333.8645109
18,1,1.0,0.0,1.0,0.0,0.482903634688,0.631509958808,0.0444538897516,0.869167262979,0.867425574777,1.35741330709,33939.7661037,42580.4214871,44788.0428176
