,Station,Station_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,TIME,PM
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,3,1
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,9,1
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,14,2
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,5,1
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,23,1
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,5,0
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,16,1
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,23,0
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,12,1
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,21,1
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,1,2
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,10,0
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,12,1
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,10,0
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,6,1
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,21,0
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,14,2
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,16,0
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,9,1
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,9,2
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,22,1
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,2,1
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,11,0
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,19,2
1,CCNY,2,0.050600 ,0.184800 ,0.138700 ,0.106000 ,0.017700 ,0.007300 ,0.003100 ,0.290200 ,0.158400 ,0.008500 ,0.034600 ,0.000000 ,0.093631 ,19,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,20,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,13,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,3,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,19,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,22,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,22,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,12,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,21,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,7,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,4,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,22,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,10,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,20,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,6,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,1,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,7,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,15,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,13,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,4,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,5,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,21,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,0,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,16,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,23,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,2,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,19,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,11,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,21,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,9,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,3,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,4,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,18,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,11,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,11,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,7,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,23,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,17,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,16,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,7,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,0,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,18,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,15,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,15,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,17,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,21,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,7,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,10,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,15,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,16,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,16,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,13,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,3,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,5,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,4,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,7,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,5,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,3,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,0,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,13,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,10,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,4,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,10,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,8,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,12,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,4,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,17,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,19,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,23,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,4,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,22,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,20,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,6,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,20,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,6,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,9,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,5,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,20,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,17,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,16,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,20,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,5,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,11,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,3,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,23,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,3,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,4,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,18,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,2,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,20,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,12,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,7,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,10,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,18,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,13,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,16,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,8,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,6,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,13,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,13,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,13,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,10,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,19,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,15,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,15,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,0,2
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,15,1
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,2,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,0,0
2,Division Street,3,0.001600 ,0.022300 ,0.062100 ,0.429200 ,0.121100 ,0.033200 ,0.024200 ,0.160100 ,0.100800 ,0.016500 ,0.028800 ,0.000200 ,0.123645 ,9,1
