,Station_ID,PM2.5,pm1,pm2,pm3,l1,l2,l3,r1,r2,r3,d1,d2,d3
13,0.0,1.0,0.0,1.0,1.0,0.482903634688,0.662370791136,-0.223975272141,0.869167262979,0.663554678582,2.31636922551,33939.7661037,45832.6698493,87838.4928124
14,0.0,1.0,0.0,1.0,2.0,0.482903634688,0.662370791136,-0.352091114449,0.869167262979,0.663554678582,1.02386643853,33939.7661037,45832.6698493,41504.8656071
15,0.0,1.0,0.0,1.0,0.0,0.482903634688,0.662370791136,0.365700150866,0.869167262979,0.663554678582,0.872465881193,33939.7661037,45832.6698493,38730.8556608
16,0.0,1.0,0.0,1.0,1.0,0.482903634688,0.662370791136,0.631509958808,0.869167262979,0.663554678582,0.867425574777,33939.7661037,45832.6698493,42580.4214871
17,0.0,1.0,0.0,1.0,0.0,0.482903634688,0.662370791136,0.0444538897516,0.869167262979,0.663554678582,1.35741330709,33939.7661037,45832.6698493,44788.0428176
18,0.0,1.0,0.0,1.0,2.0,0.482903634688,0.662370791136,-0.116271568053,0.869167262979,0.663554678582,0.878996370863,33939.7661037,45832.6698493,25333.8645109
19,0.0,1.0,0.0,1.0,2.0,0.482903634688,0.00898100842084,0.110325210492,0.869167262979,0.734963152951,1.09895615303,33939.7661037,33689.2760997,20320.1481707
20,0.0,1.0,0.0,1.0,1.0,0.482903634688,0.00898100842084,-0.175773286093,0.869167262979,0.734963152951,1.4409582662,33939.7661037,33689.2760997,55163.7082202
21,0.0,1.0,0.0,1.0,1.0,0.482903634688,0.00898100842084,-0.223975272141,0.869167262979,0.734963152951,2.31636922551,33939.7661037,33689.2760997,87838.4928124
22,0.0,1.0,0.0,1.0,2.0,0.482903634688,0.00898100842084,-0.352091114449,0.869167262979,0.734963152951,1.02386643853,33939.7661037,33689.2760997,41504.8656071
23,0.0,1.0,0.0,1.0,0.0,0.482903634688,0.00898100842084,0.365700150866,0.869167262979,0.734963152951,0.872465881193,33939.7661037,33689.2760997,38730.8556608
24,0.0,1.0,0.0,1.0,1.0,0.482903634688,0.00898100842084,0.631509958808,0.869167262979,0.734963152951,0.867425574777,33939.7661037,33689.2760997,42580.4214871
25,0.0,1.0,0.0,1.0,0.0,0.482903634688,0.00898100842084,0.0444538897516,0.869167262979,0.734963152951,1.35741330709,33939.7661037,33689.2760997,44788.0428176
26,0.0,1.0,0.0,1.0,2.0,0.482903634688,0.00898100842084,-0.116271568053,0.869167262979,0.734963152951,0.878996370863,33939.7661037,33689.2760997,25333.8645109
27,0.0,1.0,0.0,2.0,1.0,0.482903634688,0.110325210492,-0.175773286093,0.869167262979,1.09895615303,1.4409582662,33939.7661037,20320.1481707,55163.7082202
28,0.0,1.0,0.0,2.0,1.0,0.482903634688,0.110325210492,-0.223975272141,0.869167262979,1.09895615303,2.31636922551,33939.7661037,20320.1481707,87838.4928124
29,0.0,1.0,0.0,2.0,2.0,0.482903634688,0.110325210492,-0.352091114449,0.869167262979,1.09895615303,1.02386643853,33939.7661037,20320.1481707,41504.8656071
30,0.0,1.0,0.0,2.0,0.0,0.482903634688,0.110325210492,0.365700150866,0.869167262979,1.09895615303,0.872465881193,33939.7661037,20320.1481707,38730.8556608
31,0.0,1.0,0.0,2.0,1.0,0.482903634688,0.110325210492,0.631509958808,0.869167262979,1.09895615303,0.867425574777,33939.7661037,20320.1481707,42580.4214871
32,0.0,1.0,0.0,2.0,0.0,0.482903634688,0.110325210492,0.0444538897516,0.869167262979,1.09895615303,1.35741330709,33939.7661037,20320.1481707,44788.0428176
33,0.0,1.0,0.0,2.0,2.0,0.482903634688,0.110325210492,-0.116271568053,0.869167262979,1.09895615303,0.878996370863,33939.7661037,20320.1481707,25333.8645109
34,0.0,1.0,0.0,1.0,1.0,0.482903634688,-0.175773286093,-0.223975272141,0.869167262979,1.4409582662,2.31636922551,33939.7661037,55163.7082202,87838.4928124
35,0.0,1.0,0.0,1.0,2.0,0.482903634688,-0.175773286093,-0.352091114449,0.869167262979,1.4409582662,1.02386643853,33939.7661037,55163.7082202,41504.8656071
36,0.0,1.0,0.0,1.0,0.0,0.482903634688,-0.175773286093,0.365700150866,0.869167262979,1.4409582662,0.872465881193,33939.7661037,55163.7082202,38730.8556608
37,0.0,1.0,0.0,1.0,1.0,0.482903634688,-0.175773286093,0.631509958808,0.869167262979,1.4409582662,0.867425574777,33939.7661037,55163.7082202,42580.4214871
38,0.0,1.0,0.0,1.0,0.0,0.482903634688,-0.175773286093,0.0444538897516,0.869167262979,1.4409582662,1.35741330709,33939.7661037,55163.7082202,44788.0428176
39,0.0,1.0,0.0,1.0,2.0,0.482903634688,-0.175773286093,-0.116271568053,0.869167262979,1.4409582662,0.878996370863,33939.7661037,55163.7082202,25333.8645109
40,0.0,1.0,0.0,1.0,2.0,0.482903634688,-0.223975272141,-0.352091114449,0.869167262979,2.31636922551,1.02386643853,33939.7661037,87838.4928124,41504.8656071
41,0.0,1.0,0.0,1.0,0.0,0.482903634688,-0.223975272141,0.365700150866,0.869167262979,2.31636922551,0.872465881193,33939.7661037,87838.4928124,38730.8556608
42,0.0,1.0,0.0,1.0,1.0,0.482903634688,-0.223975272141,0.631509958808,0.869167262979,2.31636922551,0.867425574777,33939.7661037,87838.4928124,42580.4214871
43,0.0,1.0,0.0,1.0,0.0,0.482903634688,-0.223975272141,0.0444538897516,0.869167262979,2.31636922551,1.35741330709,33939.7661037,87838.4928124,44788.0428176
44,0.0,1.0,0.0,1.0,2.0,0.482903634688,-0.223975272141,-0.116271568053,0.869167262979,2.31636922551,0.878996370863,33939.7661037,87838.4928124,25333.8645109
45,0.0,1.0,0.0,2.0,0.0,0.482903634688,-0.352091114449,0.365700150866,0.869167262979,1.02386643853,0.872465881193,33939.7661037,41504.8656071,38730.8556608
46,0.0,1.0,0.0,2.0,1.0,0.482903634688,-0.352091114449,0.631509958808,0.869167262979,1.02386643853,0.867425574777,33939.7661037,41504.8656071,42580.4214871
47,0.0,1.0,0.0,2.0,0.0,0.482903634688,-0.352091114449,0.0444538897516,0.869167262979,1.02386643853,1.35741330709,33939.7661037,41504.8656071,44788.0428176
48,0.0,1.0,0.0,2.0,2.0,0.482903634688,-0.352091114449,-0.116271568053,0.869167262979,1.02386643853,0.878996370863,33939.7661037,41504.8656071,25333.8645109
49,0.0,1.0,0.0,0.0,1.0,0.482903634688,0.365700150866,0.631509958808,0.869167262979,0.872465881193,0.867425574777,33939.7661037,38730.8556608,42580.4214871
50,0.0,1.0,0.0,0.0,0.0,0.482903634688,0.365700150866,0.0444538897516,0.869167262979,0.872465881193,1.35741330709,33939.7661037,38730.8556608,44788.0428176
51,0.0,1.0,0.0,0.0,2.0,0.482903634688,0.365700150866,-0.116271568053,0.869167262979,0.872465881193,0.878996370863,33939.7661037,38730.8556608,25333.8645109
52,0.0,1.0,0.0,1.0,0.0,0.482903634688,0.631509958808,0.0444538897516,0.869167262979,0.867425574777,1.35741330709,33939.7661037,42580.4214871,44788.0428176
53,0.0,1.0,0.0,1.0,2.0,0.482903634688,0.631509958808,-0.116271568053,0.869167262979,0.867425574777,0.878996370863,33939.7661037,42580.4214871,25333.8645109
54,0.0,1.0,0.0,0.0,2.0,0.482903634688,0.0444538897516,-0.116271568053,0.869167262979,1.35741330709,0.878996370863,33939.7661037,44788.0428176,25333.8645109
55,0.0,1.0,1.0,1.0,1.0,0.902967876856,0.662370791136,0.00898100842084,0.658182700473,0.663554678582,0.734963152951,6413.8206612,45832.6698493,33689.2760997
56,0.0,1.0,1.0,1.0,2.0,0.902967876856,0.662370791136,0.110325210492,0.658182700473,0.663554678582,1.09895615303,6413.8206612,45832.6698493,20320.1481707
57,0.0,1.0,1.0,1.0,1.0,0.902967876856,0.662370791136,-0.175773286093,0.658182700473,0.663554678582,1.4409582662,6413.8206612,45832.6698493,55163.7082202
58,0.0,1.0,1.0,1.0,1.0,0.902967876856,0.662370791136,-0.223975272141,0.658182700473,0.663554678582,2.31636922551,6413.8206612,45832.6698493,87838.4928124
59,0.0,1.0,1.0,1.0,2.0,0.902967876856,0.662370791136,-0.352091114449,0.658182700473,0.663554678582,1.02386643853,6413.8206612,45832.6698493,41504.8656071
60,0.0,1.0,1.0,1.0,0.0,0.902967876856,0.662370791136,0.365700150866,0.658182700473,0.663554678582,0.872465881193,6413.8206612,45832.6698493,38730.8556608
61,0.0,1.0,1.0,1.0,1.0,0.902967876856,0.662370791136,0.631509958808,0.658182700473,0.663554678582,0.867425574777,6413.8206612,45832.6698493,42580.4214871
62,0.0,1.0,1.0,1.0,0.0,0.902967876856,0.662370791136,0.0444538897516,0.658182700473,0.663554678582,1.35741330709,6413.8206612,45832.6698493,44788.0428176
63,0.0,1.0,1.0,1.0,2.0,0.902967876856,0.662370791136,-0.116271568053,0.658182700473,0.663554678582,0.878996370863,6413.8206612,45832.6698493,25333.8645109
64,0.0,1.0,1.0,1.0,2.0,0.902967876856,0.00898100842084,0.110325210492,0.658182700473,0.734963152951,1.09895615303,6413.8206612,33689.2760997,20320.1481707
65,0.0,1.0,1.0,1.0,1.0,0.902967876856,0.00898100842084,-0.175773286093,0.658182700473,0.734963152951,1.4409582662,6413.8206612,33689.2760997,55163.7082202
66,0.0,1.0,1.0,1.0,1.0,0.902967876856,0.00898100842084,-0.223975272141,0.658182700473,0.734963152951,2.31636922551,6413.8206612,33689.2760997,87838.4928124
67,0.0,1.0,1.0,1.0,2.0,0.902967876856,0.00898100842084,-0.352091114449,0.658182700473,0.734963152951,1.02386643853,6413.8206612,33689.2760997,41504.8656071
68,0.0,1.0,1.0,1.0,0.0,0.902967876856,0.00898100842084,0.365700150866,0.658182700473,0.734963152951,0.872465881193,6413.8206612,33689.2760997,38730.8556608
69,0.0,1.0,1.0,1.0,1.0,0.902967876856,0.00898100842084,0.631509958808,0.658182700473,0.734963152951,0.867425574777,6413.8206612,33689.2760997,42580.4214871
70,0.0,1.0,1.0,1.0,0.0,0.902967876856,0.00898100842084,0.0444538897516,0.658182700473,0.734963152951,1.35741330709,6413.8206612,33689.2760997,44788.0428176
71,0.0,1.0,1.0,1.0,2.0,0.902967876856,0.00898100842084,-0.116271568053,0.658182700473,0.734963152951,0.878996370863,6413.8206612,33689.2760997,25333.8645109
72,0.0,1.0,1.0,2.0,1.0,0.902967876856,0.110325210492,-0.175773286093,0.658182700473,1.09895615303,1.4409582662,6413.8206612,20320.1481707,55163.7082202
73,0.0,1.0,1.0,2.0,1.0,0.902967876856,0.110325210492,-0.223975272141,0.658182700473,1.09895615303,2.31636922551,6413.8206612,20320.1481707,87838.4928124
74,0.0,1.0,1.0,2.0,2.0,0.902967876856,0.110325210492,-0.352091114449,0.658182700473,1.09895615303,1.02386643853,6413.8206612,20320.1481707,41504.8656071
75,0.0,1.0,1.0,2.0,0.0,0.902967876856,0.110325210492,0.365700150866,0.658182700473,1.09895615303,0.872465881193,6413.8206612,20320.1481707,38730.8556608
76,0.0,1.0,1.0,2.0,1.0,0.902967876856,0.110325210492,0.631509958808,0.658182700473,1.09895615303,0.867425574777,6413.8206612,20320.1481707,42580.4214871
77,0.0,1.0,1.0,2.0,0.0,0.902967876856,0.110325210492,0.0444538897516,0.658182700473,1.09895615303,1.35741330709,6413.8206612,20320.1481707,44788.0428176
78,0.0,1.0,1.0,2.0,2.0,0.902967876856,0.110325210492,-0.116271568053,0.658182700473,1.09895615303,0.878996370863,6413.8206612,20320.1481707,25333.8645109
79,0.0,1.0,1.0,1.0,1.0,0.902967876856,-0.175773286093,-0.223975272141,0.658182700473,1.4409582662,2.31636922551,6413.8206612,55163.7082202,87838.4928124
80,0.0,1.0,1.0,1.0,2.0,0.902967876856,-0.175773286093,-0.352091114449,0.658182700473,1.4409582662,1.02386643853,6413.8206612,55163.7082202,41504.8656071
81,0.0,1.0,1.0,1.0,0.0,0.902967876856,-0.175773286093,0.365700150866,0.658182700473,1.4409582662,0.872465881193,6413.8206612,55163.7082202,38730.8556608
82,0.0,1.0,1.0,1.0,1.0,0.902967876856,-0.175773286093,0.631509958808,0.658182700473,1.4409582662,0.867425574777,6413.8206612,55163.7082202,42580.4214871
83,0.0,1.0,1.0,1.0,0.0,0.902967876856,-0.175773286093,0.0444538897516,0.658182700473,1.4409582662,1.35741330709,6413.8206612,55163.7082202,44788.0428176
84,0.0,1.0,1.0,1.0,2.0,0.902967876856,-0.175773286093,-0.116271568053,0.658182700473,1.4409582662,0.878996370863,6413.8206612,55163.7082202,25333.8645109
85,0.0,1.0,1.0,1.0,2.0,0.902967876856,-0.223975272141,-0.352091114449,0.658182700473,2.31636922551,1.02386643853,6413.8206612,87838.4928124,41504.8656071
86,0.0,1.0,1.0,1.0,0.0,0.902967876856,-0.223975272141,0.365700150866,0.658182700473,2.31636922551,0.872465881193,6413.8206612,87838.4928124,38730.8556608
87,0.0,1.0,1.0,1.0,1.0,0.902967876856,-0.223975272141,0.631509958808,0.658182700473,2.31636922551,0.867425574777,6413.8206612,87838.4928124,42580.4214871
88,0.0,1.0,1.0,1.0,0.0,0.902967876856,-0.223975272141,0.0444538897516,0.658182700473,2.31636922551,1.35741330709,6413.8206612,87838.4928124,44788.0428176
89,0.0,1.0,1.0,1.0,2.0,0.902967876856,-0.223975272141,-0.116271568053,0.658182700473,2.31636922551,0.878996370863,6413.8206612,87838.4928124,25333.8645109
90,0.0,1.0,1.0,2.0,0.0,0.902967876856,-0.352091114449,0.365700150866,0.658182700473,1.02386643853,0.872465881193,6413.8206612,41504.8656071,38730.8556608
91,0.0,1.0,1.0,2.0,1.0,0.902967876856,-0.352091114449,0.631509958808,0.658182700473,1.02386643853,0.867425574777,6413.8206612,41504.8656071,42580.4214871
92,0.0,1.0,1.0,2.0,0.0,0.902967876856,-0.352091114449,0.0444538897516,0.658182700473,1.02386643853,1.35741330709,6413.8206612,41504.8656071,44788.0428176
93,0.0,1.0,1.0,2.0,2.0,0.902967876856,-0.352091114449,-0.116271568053,0.658182700473,1.02386643853,0.878996370863,6413.8206612,41504.8656071,25333.8645109
94,0.0,1.0,1.0,0.0,1.0,0.902967876856,0.365700150866,0.631509958808,0.658182700473,0.872465881193,0.867425574777,6413.8206612,38730.8556608,42580.4214871
95,0.0,1.0,1.0,0.0,0.0,0.902967876856,0.365700150866,0.0444538897516,0.658182700473,0.872465881193,1.35741330709,6413.8206612,38730.8556608,44788.0428176
96,0.0,1.0,1.0,0.0,2.0,0.902967876856,0.365700150866,-0.116271568053,0.658182700473,0.872465881193,0.878996370863,6413.8206612,38730.8556608,25333.8645109
97,0.0,1.0,1.0,1.0,0.0,0.902967876856,0.631509958808,0.0444538897516,0.658182700473,0.867425574777,1.35741330709,6413.8206612,42580.4214871,44788.0428176
98,0.0,1.0,1.0,1.0,2.0,0.902967876856,0.631509958808,-0.116271568053,0.658182700473,0.867425574777,0.878996370863,6413.8206612,42580.4214871,25333.8645109
99,0.0,1.0,1.0,0.0,2.0,0.902967876856,0.0444538897516,-0.116271568053,0.658182700473,1.35741330709,0.878996370863,6413.8206612,44788.0428176,25333.8645109
100,0.0,1.0,1.0,1.0,2.0,0.662370791136,0.00898100842084,0.110325210492,0.663554678582,0.734963152951,1.09895615303,45832.6698493,33689.2760997,20320.1481707
101,0.0,1.0,1.0,1.0,1.0,0.662370791136,0.00898100842084,-0.175773286093,0.663554678582,0.734963152951,1.4409582662,45832.6698493,33689.2760997,55163.7082202
102,0.0,1.0,1.0,1.0,1.0,0.662370791136,0.00898100842084,-0.223975272141,0.663554678582,0.734963152951,2.31636922551,45832.6698493,33689.2760997,87838.4928124
103,0.0,1.0,1.0,1.0,2.0,0.662370791136,0.00898100842084,-0.352091114449,0.663554678582,0.734963152951,1.02386643853,45832.6698493,33689.2760997,41504.8656071
104,0.0,1.0,1.0,1.0,0.0,0.662370791136,0.00898100842084,0.365700150866,0.663554678582,0.734963152951,0.872465881193,45832.6698493,33689.2760997,38730.8556608
105,0.0,1.0,1.0,1.0,1.0,0.662370791136,0.00898100842084,0.631509958808,0.663554678582,0.734963152951,0.867425574777,45832.6698493,33689.2760997,42580.4214871
106,0.0,1.0,1.0,1.0,0.0,0.662370791136,0.00898100842084,0.0444538897516,0.663554678582,0.734963152951,1.35741330709,45832.6698493,33689.2760997,44788.0428176
107,0.0,1.0,1.0,1.0,2.0,0.662370791136,0.00898100842084,-0.116271568053,0.663554678582,0.734963152951,0.878996370863,45832.6698493,33689.2760997,25333.8645109
108,0.0,1.0,1.0,2.0,1.0,0.662370791136,0.110325210492,-0.175773286093,0.663554678582,1.09895615303,1.4409582662,45832.6698493,20320.1481707,55163.7082202
109,0.0,1.0,1.0,2.0,1.0,0.662370791136,0.110325210492,-0.223975272141,0.663554678582,1.09895615303,2.31636922551,45832.6698493,20320.1481707,87838.4928124
110,0.0,1.0,1.0,2.0,2.0,0.662370791136,0.110325210492,-0.352091114449,0.663554678582,1.09895615303,1.02386643853,45832.6698493,20320.1481707,41504.8656071
111,0.0,1.0,1.0,2.0,0.0,0.662370791136,0.110325210492,0.365700150866,0.663554678582,1.09895615303,0.872465881193,45832.6698493,20320.1481707,38730.8556608
112,0.0,1.0,1.0,2.0,1.0,0.662370791136,0.110325210492,0.631509958808,0.663554678582,1.09895615303,0.867425574777,45832.6698493,20320.1481707,42580.4214871
113,0.0,1.0,1.0,2.0,0.0,0.662370791136,0.110325210492,0.0444538897516,0.663554678582,1.09895615303,1.35741330709,45832.6698493,20320.1481707,44788.0428176
114,0.0,1.0,1.0,2.0,2.0,0.662370791136,0.110325210492,-0.116271568053,0.663554678582,1.09895615303,0.878996370863,45832.6698493,20320.1481707,25333.8645109
115,0.0,1.0,1.0,1.0,1.0,0.662370791136,-0.175773286093,-0.223975272141,0.663554678582,1.4409582662,2.31636922551,45832.6698493,55163.7082202,87838.4928124
116,0.0,1.0,1.0,1.0,2.0,0.662370791136,-0.175773286093,-0.352091114449,0.663554678582,1.4409582662,1.02386643853,45832.6698493,55163.7082202,41504.8656071
117,0.0,1.0,1.0,1.0,0.0,0.662370791136,-0.175773286093,0.365700150866,0.663554678582,1.4409582662,0.872465881193,45832.6698493,55163.7082202,38730.8556608
118,0.0,1.0,1.0,1.0,1.0,0.662370791136,-0.175773286093,0.631509958808,0.663554678582,1.4409582662,0.867425574777,45832.6698493,55163.7082202,42580.4214871
119,0.0,1.0,1.0,1.0,0.0,0.662370791136,-0.175773286093,0.0444538897516,0.663554678582,1.4409582662,1.35741330709,45832.6698493,55163.7082202,44788.0428176
120,0.0,1.0,1.0,1.0,2.0,0.662370791136,-0.175773286093,-0.116271568053,0.663554678582,1.4409582662,0.878996370863,45832.6698493,55163.7082202,25333.8645109
121,0.0,1.0,1.0,1.0,2.0,0.662370791136,-0.223975272141,-0.352091114449,0.663554678582,2.31636922551,1.02386643853,45832.6698493,87838.4928124,41504.8656071
122,0.0,1.0,1.0,1.0,0.0,0.662370791136,-0.223975272141,0.365700150866,0.663554678582,2.31636922551,0.872465881193,45832.6698493,87838.4928124,38730.8556608
123,0.0,1.0,1.0,1.0,1.0,0.662370791136,-0.223975272141,0.631509958808,0.663554678582,2.31636922551,0.867425574777,45832.6698493,87838.4928124,42580.4214871
124,0.0,1.0,1.0,1.0,0.0,0.662370791136,-0.223975272141,0.0444538897516,0.663554678582,2.31636922551,1.35741330709,45832.6698493,87838.4928124,44788.0428176
125,0.0,1.0,1.0,1.0,2.0,0.662370791136,-0.223975272141,-0.116271568053,0.663554678582,2.31636922551,0.878996370863,45832.6698493,87838.4928124,25333.8645109
126,0.0,1.0,1.0,2.0,0.0,0.662370791136,-0.352091114449,0.365700150866,0.663554678582,1.02386643853,0.872465881193,45832.6698493,41504.8656071,38730.8556608
127,0.0,1.0,1.0,2.0,1.0,0.662370791136,-0.352091114449,0.631509958808,0.663554678582,1.02386643853,0.867425574777,45832.6698493,41504.8656071,42580.4214871
128,0.0,1.0,1.0,2.0,0.0,0.662370791136,-0.352091114449,0.0444538897516,0.663554678582,1.02386643853,1.35741330709,45832.6698493,41504.8656071,44788.0428176
129,0.0,1.0,1.0,2.0,2.0,0.662370791136,-0.352091114449,-0.116271568053,0.663554678582,1.02386643853,0.878996370863,45832.6698493,41504.8656071,25333.8645109
130,0.0,1.0,1.0,0.0,1.0,0.662370791136,0.365700150866,0.631509958808,0.663554678582,0.872465881193,0.867425574777,45832.6698493,38730.8556608,42580.4214871
131,0.0,1.0,1.0,0.0,0.0,0.662370791136,0.365700150866,0.0444538897516,0.663554678582,0.872465881193,1.35741330709,45832.6698493,38730.8556608,44788.0428176
132,0.0,1.0,1.0,0.0,2.0,0.662370791136,0.365700150866,-0.116271568053,0.663554678582,0.872465881193,0.878996370863,45832.6698493,38730.8556608,25333.8645109
133,0.0,1.0,1.0,1.0,0.0,0.662370791136,0.631509958808,0.0444538897516,0.663554678582,0.867425574777,1.35741330709,45832.6698493,42580.4214871,44788.0428176
134,0.0,1.0,1.0,1.0,2.0,0.662370791136,0.631509958808,-0.116271568053,0.663554678582,0.867425574777,0.878996370863,45832.6698493,42580.4214871,25333.8645109
135,0.0,1.0,1.0,0.0,2.0,0.662370791136,0.0444538897516,-0.116271568053,0.663554678582,1.35741330709,0.878996370863,45832.6698493,44788.0428176,25333.8645109
136,0.0,1.0,1.0,2.0,1.0,0.00898100842084,0.110325210492,-0.175773286093,0.734963152951,1.09895615303,1.4409582662,33689.2760997,20320.1481707,55163.7082202
137,0.0,1.0,1.0,2.0,1.0,0.00898100842084,0.110325210492,-0.223975272141,0.734963152951,1.09895615303,2.31636922551,33689.2760997,20320.1481707,87838.4928124
138,0.0,1.0,1.0,2.0,2.0,0.00898100842084,0.110325210492,-0.352091114449,0.734963152951,1.09895615303,1.02386643853,33689.2760997,20320.1481707,41504.8656071
139,0.0,1.0,1.0,2.0,0.0,0.00898100842084,0.110325210492,0.365700150866,0.734963152951,1.09895615303,0.872465881193,33689.2760997,20320.1481707,38730.8556608
140,0.0,1.0,1.0,2.0,1.0,0.00898100842084,0.110325210492,0.631509958808,0.734963152951,1.09895615303,0.867425574777,33689.2760997,20320.1481707,42580.4214871
141,0.0,1.0,1.0,2.0,0.0,0.00898100842084,0.110325210492,0.0444538897516,0.734963152951,1.09895615303,1.35741330709,33689.2760997,20320.1481707,44788.0428176
142,0.0,1.0,1.0,2.0,2.0,0.00898100842084,0.110325210492,-0.116271568053,0.734963152951,1.09895615303,0.878996370863,33689.2760997,20320.1481707,25333.8645109
143,0.0,1.0,1.0,1.0,1.0,0.00898100842084,-0.175773286093,-0.223975272141,0.734963152951,1.4409582662,2.31636922551,33689.2760997,55163.7082202,87838.4928124
144,0.0,1.0,1.0,1.0,2.0,0.00898100842084,-0.175773286093,-0.352091114449,0.734963152951,1.4409582662,1.02386643853,33689.2760997,55163.7082202,41504.8656071
145,0.0,1.0,1.0,1.0,0.0,0.00898100842084,-0.175773286093,0.365700150866,0.734963152951,1.4409582662,0.872465881193,33689.2760997,55163.7082202,38730.8556608
146,0.0,1.0,1.0,1.0,1.0,0.00898100842084,-0.175773286093,0.631509958808,0.734963152951,1.4409582662,0.867425574777,33689.2760997,55163.7082202,42580.4214871
147,0.0,1.0,1.0,1.0,0.0,0.00898100842084,-0.175773286093,0.0444538897516,0.734963152951,1.4409582662,1.35741330709,33689.2760997,55163.7082202,44788.0428176
148,0.0,1.0,1.0,1.0,2.0,0.00898100842084,-0.175773286093,-0.116271568053,0.734963152951,1.4409582662,0.878996370863,33689.2760997,55163.7082202,25333.8645109
149,0.0,1.0,1.0,1.0,2.0,0.00898100842084,-0.223975272141,-0.352091114449,0.734963152951,2.31636922551,1.02386643853,33689.2760997,87838.4928124,41504.8656071
150,0.0,1.0,1.0,1.0,0.0,0.00898100842084,-0.223975272141,0.365700150866,0.734963152951,2.31636922551,0.872465881193,33689.2760997,87838.4928124,38730.8556608
151,0.0,1.0,1.0,1.0,1.0,0.00898100842084,-0.223975272141,0.631509958808,0.734963152951,2.31636922551,0.867425574777,33689.2760997,87838.4928124,42580.4214871
152,0.0,1.0,1.0,1.0,0.0,0.00898100842084,-0.223975272141,0.0444538897516,0.734963152951,2.31636922551,1.35741330709,33689.2760997,87838.4928124,44788.0428176
153,0.0,1.0,1.0,1.0,2.0,0.00898100842084,-0.223975272141,-0.116271568053,0.734963152951,2.31636922551,0.878996370863,33689.2760997,87838.4928124,25333.8645109
154,0.0,1.0,1.0,2.0,0.0,0.00898100842084,-0.352091114449,0.365700150866,0.734963152951,1.02386643853,0.872465881193,33689.2760997,41504.8656071,38730.8556608
155,0.0,1.0,1.0,2.0,1.0,0.00898100842084,-0.352091114449,0.631509958808,0.734963152951,1.02386643853,0.867425574777,33689.2760997,41504.8656071,42580.4214871
156,0.0,1.0,1.0,2.0,0.0,0.00898100842084,-0.352091114449,0.0444538897516,0.734963152951,1.02386643853,1.35741330709,33689.2760997,41504.8656071,44788.0428176
157,0.0,1.0,1.0,2.0,2.0,0.00898100842084,-0.352091114449,-0.116271568053,0.734963152951,1.02386643853,0.878996370863,33689.2760997,41504.8656071,25333.8645109
158,0.0,1.0,1.0,0.0,1.0,0.00898100842084,0.365700150866,0.631509958808,0.734963152951,0.872465881193,0.867425574777,33689.2760997,38730.8556608,42580.4214871
159,0.0,1.0,1.0,0.0,0.0,0.00898100842084,0.365700150866,0.0444538897516,0.734963152951,0.872465881193,1.35741330709,33689.2760997,38730.8556608,44788.0428176
